client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms
1,77,82,1762434706728.2903,1762434706728.7363,0.44608116149902344,0.29468536376953125
1,78,83,1762434706779.147,1762434706779.7703,0.6234645843505859,0.1773834228515625
1,79,84,1762434706831.055,1762434706831.8135,0.7586479187011719,0.13518333435058594
1,80,85,1762434706882.876,1762434706883.845,0.96893310546875,0.21028518676757812
1,81,86,1762434706934.858,1762434706935.9146,1.056671142578125,0.087738037109375
1,82,87,1762434706985.6584,1762434706985.9065,0.24819374084472656,0.8084774017333984
1,83,88,1762434707036.389,1762434707036.9456,0.5567073822021484,0.3085136413574219
1,84,89,1762434707086.7322,1762434707086.8704,0.13828277587890625,0.4184246063232422
1,85,90,1762434707137.4202,1762434707137.8513,0.431060791015625,0.29277801513671875
1,86,91,1762434707189.2246,1762434707189.9128,0.6880760192871094,0.2570152282714844
1,87,92,1762434707240.0872,1762434707240.8955,0.8082389831542969,0.1201629638671875
1,88,93,1762434707290.8647,1762434707291.8892,1.024484634399414,0.2162456512451172
1,89,94,1762434707341.1719,1762434707341.8877,0.7157325744628906,0.30875205993652344
1,90,95,1762434707393.0742,1762434707394.0078,0.9336471557617188,0.21791458129882812
1,91,96,1762434707444.8716,1762434707444.977,0.10538101196289062,0.8282661437988281
1,92,97,1762434707495.6514,1762434707496.0112,0.3597736358642578,0.2543926239013672
1,93,98,1762434707546.4084,1762434707547.0256,0.6172657012939453,0.2574920654296875
1,94,99,1762434707598.3674,1762434707599.0784,0.7109642028808594,0.09369850158691406
1,95,100,1762434707650.2603,1762434707651.1033,0.843048095703125,0.13208389282226562
1,96,101,1762434707702.083,1762434707702.1943,0.11134147644042969,0.7317066192626953
1,97,102,1762434707752.8152,1762434707753.2605,0.44536590576171875,0.33402442932128906
1,98,103,1762434707803.6064,1762434707804.2942,0.6875991821289062,0.2422332763671875
1,99,104,1762434707854.4482,1762434707855.398,0.9496212005615234,0.2620220184326172
1,100,105,1762434707905.3105,1762434707906.4158,1.1050701141357422,0.15544891357421875
1,101,106,1762434707955.986,1762434707956.334,0.3478527069091797,0.7572174072265625
1,102,107,1762434708006.7175,1762434708007.3452,0.6277561187744141,0.2799034118652344
1,103,108,1762434708057.3318,1762434708058.3809,1.049041748046875,0.42128562927246094
1,104,109,1762434708109.221,1762434708109.4111,0.19025802612304688,0.8587837219238281
1,105,110,1762434708161.1282,1762434708161.448,0.3197193145751953,0.12946128845214844
