client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms
100,79,445,1765244825893.2898,1765244825994.509,101.21917724609375,1.0526180267333984
100,80,446,1765244825943.863,1765244826044.3447,100.48151016235352,0.7376670837402344
100,81,447,1765244825994.0747,1765244826094.7803,100.70538520812988,0.2238750457763672
100,82,448,1765244826044.5583,1765244826145.4514,100.89302062988281,0.1876354217529297
100,83,449,1765244826094.8125,1765244826195.3342,100.52180290222168,0.3712177276611328
100,84,450,1765244826145.2146,1765244826246.33,101.11546516418457,0.5936622619628906
100,85,451,1765244826195.7932,1765244826296.0217,100.22854804992676,0.8869171142578125
100,86,452,1765244826246.9219,1765244826347.8083,100.88658332824707,0.6580352783203125
100,87,453,1765244826298.131,1765244826398.7004,100.56948661804199,0.3170967102050781
100,88,454,1765244826349.1262,1765244826449.5107,100.38471221923828,0.18477439880371094
100,89,455,1765244826399.3586,1765244826500.3215,100.96287727355957,0.5781650543212891
100,90,456,1765244826450.5154,1765244826551.3545,100.83913803100586,0.12373924255371094
100,91,457,1765244826502.212,1765244826603.4429,101.23109817504883,0.39196014404296875
100,92,458,1765244826553.1514,1765244826653.9968,100.8453369140625,0.3857612609863281
100,93,459,1765244826605.377,1765244826706.1177,100.74067115783691,0.10466575622558594
100,94,460,1765244826657.3328,1765244826758.0425,100.70991516113281,0.030755996704101562
100,95,461,1765244826708.2131,1765244826808.4602,100.24714469909668,0.4627704620361328
100,96,462,1765244826759.661,1765244826860.5676,100.9066104888916,0.6594657897949219
100,97,463,1765244826811.9368,1765244826912.6824,100.74543952941895,0.16117095947265625
100,98,464,1765244826863.988,1765244826965.1423,101.15432739257812,0.4088878631591797
100,99,465,1765244826914.4358,1765244827015.1467,100.71086883544922,0.44345855712890625
100,100,466,1765244826966.0752,1765244827066.5842,100.5089282989502,0.20194053649902344
100,101,467,1765244827017.9038,1765244827118.7192,100.8155345916748,0.3066062927246094
100,102,468,1765244827068.372,1765244827169.635,101.26304626464844,0.4475116729736328
100,103,469,1765244827120.275,1765244827220.3914,100.11625289916992,1.1467933654785156
100,104,470,1765244827172.3232,1765244827272.682,100.35872459411621,0.24247169494628906
100,105,471,1765244827223.7244,1765244827324.6501,100.92568397521973,0.5669593811035156
100,106,472,1765244827274.563,1765244827375.4333,100.87037086486816,0.0553131103515625
100,107,473,1765244827326.3064,1765244827426.4688,100.16250610351562,0.7078647613525391
100,108,474,1765244827378.4817,1765244827478.6565,100.1749038696289,0.01239776611328125
100,109,475,1765244827428.755,1765244827529.0627,100.30794143676758,0.13303756713867188
100,110,476,1765244827480.712,1765244827581.4294,100.71754455566406,0.4096031188964844
100,111,477,1765244827532.3674,1765244827632.4895,100.12197494506836,0.5955696105957031
100,112,478,1765244827584.6099,1765244827685.874,101.26423835754395,1.142263412475586
100,113,479,1765244827635.8813,1765244827737.0469,101.1655330657959,0.09870529174804688
100,114,480,1765244827686.29,1765244827786.533,100.24285316467285,0.9226799011230469
100,115,481,1765244827738.4102,1765244827839.083,100.67272186279297,0.4298686981201172
100,116,482,1765244827790.7058,1765244827891.3542,100.64840316772461,0.024318695068359375
100,117,483,1765244827842.5542,1765244827943.3955,100.84152221679688,0.19311904907226562
100,118,484,1765244827892.7458,1765244827993.0774,100.33154487609863,0.5099773406982422
100,119,485,1765244827944.201,1765244828044.7764,100.57544708251953,0.24390220642089844
100,120,486,1765244827995.1514,1765244828096.1094,100.95810890197754,0.3826618194580078
100,121,487,1765244828047.205,1765244828148.6863,101.48119926452637,0.5230903625488281
100,122,488,1765244828099.0015,1765244828199.437,100.43549537658691,1.0457038879394531
100,123,489,1765244828150.3755,1765244828251.452,101.07636451721191,0.640869140625
100,124,490,1765244828201.7954,1765244828301.9326,100.13723373413086,0.9391307830810547
100,125,491,1765244828252.21,1765244828352.6875,100.47769546508789,0.34046173095703125
100,126,492,1765244828304.3486,1765244828404.8313,100.48270225524902,0.0050067901611328125
100,127,493,1765244828354.57,1765244828454.8115,100.24142265319824,0.24127960205078125
100,128,494,1765244828405.6252,1765244828506.8877,101.26233100891113,1.0209083557128906
100,129,495,1765244828456.1855,1765244828556.7405,100.5549430847168,0.7073879241943359
100,130,496,1765244828506.2224,1765244828606.6084,100.38590431213379,0.1690387725830078
100,131,497,1765244828556.2185,1765244828656.7112,100.49247741699219,0.10657310485839844
100,132,498,1765244828606.2295,1765244828706.483,100.25334358215332,0.2391338348388672
100,133,499,1765244828656.8418,1765244828757.307,100.46505928039551,0.2117156982421875
100,134,500,1765244828707.8462,1765244828809.0784,101.23229026794434,0.7672309875488281
100,135,501,1765244828758.039,1765244828858.7012,100.6622314453125,0.5700588226318359
100,136,502,1765244828809.4019,1765244828910.4,100.9981632232666,0.33593177795410156
100,137,503,1765244828860.291,1765244828961.3647,101.0737419128418,0.07557868957519531
100,138,504,1765244828911.5303,1765244829012.2595,100.72922706604004,0.3445148468017578
100,139,505,1765244828961.702,1765244829061.9092,100.20732879638672,0.5218982696533203
100,140,506,1765244829013.3447,1765244829114.1,100.75521469116211,0.5478858947753906
100,141,507,1765244829064.6045,1765244829165.0088,100.40426254272461,0.3509521484375
100,142,508,1765244829115.8833,1765244829216.089,100.20565986633301,0.19860267639160156
100,143,509,1765244829167.9534,1765244829268.286,100.33273696899414,0.1270771026611328
100,144,510,1765244829220.1016,1765244829320.4858,100.38423538208008,0.0514984130859375
100,145,511,1765244829270.4912,1765244829371.5532,101.06205940246582,0.6778240203857422
100,146,512,1765244829322.015,1765244829422.5515,100.53658485412598,0.5254745483398438
100,147,513,1765244829372.1995,1765244829472.524,100.32439231872559,0.21219253540039062
100,148,514,1765244829424.141,1765244829525.3137,101.17244720458984,0.8480548858642578
100,149,515,1765244829474.3022,1765244829575.0828,100.78048706054688,0.39196014404296875
100,150,516,1765244829525.8152,1765244829626.1074,100.29220581054688,0.48828125
100,151,517,1765244829577.476,1765244829678.3625,100.88658332824707,0.5943775177001953
100,152,518,1765244829628.3167,1765244829729.4148,101.09806060791016,0.21147727966308594
100,153,519,1765244829678.333,1765244829779.4568,101.12380981445312,0.02574920654296875
100,154,520,1765244829729.6995,1765244829830.4766,100.77714920043945,0.3466606140136719
100,155,521,1765244829781.5574,1765244829882.6829,101.12547874450684,0.3483295440673828
100,156,522,1765244829832.1338,1765244829932.5232,100.38948059082031,0.7359981536865234
100,157,523,1765244829882.923,1765244829983.4565,100.53348541259766,0.14400482177734375
100,158,524,1765244829932.9614,1765244830033.2783,100.31676292419434,0.2167224884033203
100,159,525,1765244829983.779,1765244830084.2869,100.50797462463379,0.19121170043945312
100,160,526,1765244830036.0474,1765244830136.477,100.42953491210938,0.07843971252441406
100,161,527,1765244830087.1714,1765244830187.5618,100.39043426513672,0.03910064697265625
100,162,528,1765244830138.6133,1765244830239.2341,100.62098503112793,0.23055076599121094
100,163,529,1765244830190.3262,1765244830290.918,100.59165954589844,0.029325485229492188
100,164,530,1765244830242.4526,1765244830342.678,100.22544860839844,0.3662109375
100,165,531,1765244830293.7437,1765244830394.6924,100.94881057739258,0.7233619689941406
100,166,532,1765244830343.9143,1765244830444.89,100.97551345825195,0.026702880859375
100,167,533,1765244830394.2288,1765244830494.3945,100.16584396362305,0.8096694946289062
100,168,534,1765244830446.456,1765244830547.5122,101.05633735656738,0.8904933929443359
100,169,535,1765244830497.767,1765244830598.006,100.23903846740723,0.8172988891601562
100,170,536,1765244830548.1829,1765244830648.8762,100.6932258605957,0.45418739318847656
100,171,537,1765244830600.2866,1765244830701.1484,100.86178779602051,0.1685619354248047
100,172,538,1765244830650.6406,1765244830751.5696,100.92878341674805,0.06699562072753906
100,173,539,1765244830701.6633,1765244830802.6206,100.95739364624023,0.0286102294921875
100,174,540,1765244830751.7937,1765244830852.2742,100.48055648803711,0.476837158203125
100,175,541,1765244830802.0835,1765244830902.434,100.35061836242676,0.12993812561035156
100,176,542,1765244830852.4587,1765244830953.6238,101.1650562286377,0.8144378662109375
100,177,543,1765244830903.516,1765244831003.998,100.48198699951172,0.6830692291259766
100,178,544,1765244830953.8816,1765244831054.6406,100.75902938842773,0.2770423889160156
100,179,545,1765244831006.0525,1765244831107.0835,101.03106498718262,0.2720355987548828
100,180,546,1765244831056.5786,1765244831156.8792,100.30055046081543,0.7305145263671875
100,181,547,1765244831108.295,1765244831208.7117,100.41666030883789,0.11610984802246094
100,182,548,1765244831160.6145,1765244831261.5452,100.93069076538086,0.5140304565429688
100,183,549,1765244831212.4558,1765244831313.2913,100.83556175231934,0.09512901306152344
100,184,550,1765244831263.2935,1765244831364.091,100.79765319824219,0.03790855407714844
100,185,551,1765244831314.7922,1765244831414.9104,100.11816024780273,0.6794929504394531
100,186,552,1765244831365.689,1765244831465.9822,100.29315948486328,0.17499923706054688
100,187,553,1765244831417.0205,1765244831517.8374,100.81672668457031,0.5235671997070312
100,188,554,1765244831467.9114,1765244831568.637,100.72541236877441,0.09131431579589844
100,189,555,1765244831518.2952,1765244831618.6548,100.35967826843262,0.3657341003417969
100,190,556,1765244831569.2085,1765244831669.6765,100.46815872192383,0.10848045349121094
100,191,557,1765244831621.1216,1765244831721.278,100.15654563903809,0.3116130828857422
100,192,558,1765244831671.9185,1765244831773.2664,101.3479232788086,1.1913776397705078
100,193,559,1765244831724.047,1765244831825.0654,101.01819038391113,0.32973289489746094
100,194,560,1765244831775.674,1765244831875.8093,100.13532638549805,0.8828639984130859
100,195,561,1765244831827.3723,1765244831927.8616,100.48937797546387,0.3540515899658203
100,196,562,1765244831878.3218,1765244831979.0188,100.69680213928223,0.20742416381835938
100,197,563,1765244831930.2979,1765244832031.2036,100.9056568145752,0.20885467529296875
100,198,564,1765244831982.14,1765244832083.206,101.06635093688965,0.16069412231445312
100,199,565,1765244832033.737,1765244832133.8884,100.15153884887695,0.9148120880126953
100,200,566,1765244832084.9883,1765244832186.0776,101.0892391204834,0.9377002716064453
100,201,567,1765244832135.198,1765244832236.1404,100.94237327575684,0.1468658447265625
100,202,568,1765244832186.1392,1765244832286.715,100.57592391967773,0.36644935607910156
100,203,569,1765244832237.6233,1765244832338.6348,101.01151466369629,0.4355907440185547
100,204,570,1765244832289.0776,1765244832389.7314,100.65388679504395,0.35762786865234375
100,205,571,1765244832340.89,1765244832441.1404,100.2504825592041,0.40340423583984375
100,206,572,1765244832392.6438,1765244832493.2522,100.60858726501465,0.3581047058105469
100,207,573,1765244832444.1409,1765244832545.2673,101.12643241882324,0.5178451538085938
100,208,574,1765244832495.4395,1765244832596.3213,100.88181495666504,0.24461746215820312
100,209,575,1765244832546.0645,1765244832647.222,101.15766525268555,0.2758502960205078
100,210,576,1765244832596.5964,1765244832697.0947,100.49819946289062,0.6594657897949219
100,211,577,1765244832648.1228,1765244832749.1626,101.03988647460938,0.54168701171875
100,212,578,1765244832699.2273,1765244832800.103,100.8756160736084,0.16427040100097656
100,213,579,1765244832749.8774,1765244832850.0547,100.17728805541992,0.6983280181884766
100,214,580,1765244832800.336,1765244832900.694,100.35824775695801,0.18095970153808594
100,215,581,1765244832852.2668,1765244832953.1455,100.87871551513672,0.5204677581787109
100,216,582,1765244832903.3203,1765244833004.1846,100.86417198181152,0.014543533325195312
100,217,583,1765244832953.821,1765244833054.919,101.09806060791016,0.2338886260986328
100,218,584,1765244833004.4622,1765244833104.8003,100.33798217773438,0.7600784301757812
100,219,585,1765244833056.1702,1765244833157.1206,100.95047950744629,0.6124973297119141
100,220,586,1765244833107.4175,1765244833207.7566,100.33893585205078,0.6115436553955078
100,221,587,1765244833158.4307,1765244833259.0645,100.63385963439941,0.2949237823486328
100,222,588,1765244833210.762,1765244833311.4587,100.69680213928223,0.0629425048828125
100,223,589,1765244833262.948,1765244833363.7063,100.75831413269043,0.061511993408203125
100,224,590,1765244833313.9878,1765244833414.4465,100.45886039733887,0.2994537353515625
100,225,591,1765244833365.108,1765244833465.3892,100.2812385559082,0.17762184143066406
100,226,592,1765244833416.976,1765244833517.6316,100.65555572509766,0.3743171691894531
100,227,593,1765244833468.9705,1765244833569.8142,100.84366798400879,0.1881122589111328
100,228,594,1765244833520.079,1765244833620.7866,100.7075309753418,0.1361370086669922
100,229,595,1765244833571.1682,1765244833672.4675,101.29928588867188,0.5917549133300781
100,230,596,1765244833623.2476,1765244833723.4958,100.24833679199219,1.0509490966796875
100,231,597,1765244833675.0063,1765244833775.7898,100.7833480834961,0.5350112915039062
100,232,598,1765244833727.219,1765244833827.914,100.69489479064941,0.08845329284667969
100,233,599,1765244833778.3403,1765244833878.9158,100.57544708251953,0.11944770812988281
100,234,600,1765244833829.573,1765244833929.9255,100.35252571105957,0.22292137145996094
100,235,601,1765244833881.1228,1765244833982.244,101.12118721008301,0.7686614990234375
100,236,602,1765244833931.6475,1765244834032.0764,100.42881965637207,0.6923675537109375
100,237,603,1765244833982.2207,1765244834082.706,100.48532485961914,0.05650520324707031
100,238,604,1765244834033.531,1765244834134.6023,101.07135772705078,0.5860328674316406
100,239,605,1765244834085.2915,1765244834186.195,100.90351104736328,0.1678466796875
100,240,606,1765244834136.1042,1765244834236.9453,100.84104537963867,0.062465667724609375
100,241,607,1765244834186.5994,1765244834287.7373,101.13811492919922,0.2970695495605469
100,242,608,1765244834237.7317,1765244834338.6077,100.8758544921875,0.26226043701171875
100,243,609,1765244834289.556,1765244834389.6653,100.10957717895508,0.7662773132324219
100,244,610,1765244834339.8389,1765244834441.467,101.62806510925293,1.5184879302978516
100,245,611,1765244834391.128,1765244834491.8308,100.70300102233887,0.9250640869140625
100,246,612,1765244834441.9546,1765244834542.3088,100.35419464111328,0.34880638122558594
100,247,613,1765244834492.0127,1765244834592.9785,100.96573829650879,0.6115436553955078
100,248,614,1765244834544.2031,1765244834644.7195,100.51631927490234,0.4494190216064453
100,249,615,1765244834595.7246,1765244834696.7295,101.00483894348145,0.48851966857910156
100,250,616,1765244834646.1294,1765244834746.8618,100.73256492614746,0.2722740173339844
100,251,617,1765244834696.1426,1765244834796.4404,100.29768943786621,0.43487548828125
100,252,618,1765244834748.3882,1765244834849.4097,101.02128982543945,0.7236003875732422
100,253,619,1765244834800.6248,1765244834901.054,100.42905807495117,0.5922317504882812
100,254,620,1765244834852.8118,1765244834953.2173,100.40545463562012,0.023603439331054688
100,255,621,1765244834903.8713,1765244835004.241,100.36969184875488,0.035762786865234375
100,256,622,1765244834954.1245,1765244835054.432,100.30746459960938,0.06222724914550781
100,257,623,1765244835004.352,1765244835105.6152,101.26304626464844,0.9555816650390625
100,258,624,1765244835055.0164,1765244835155.7402,100.7239818572998,0.5390644073486328
100,259,625,1765244835105.576,1765244835205.685,100.10910034179688,0.6148815155029297
100,260,626,1765244835155.7817,1765244835256.889,101.10712051391602,0.9980201721191406
100,261,627,1765244835206.5586,1765244835306.8596,100.30102729797363,0.8060932159423828
100,262,628,1765244835257.0415,1765244835357.7966,100.75521469116211,0.45418739318847656
100,263,629,1765244835307.062,1765244835407.601,100.5392074584961,0.21600723266601562
100,264,630,1765244835359.3977,1765244835459.9116,100.51393508911133,0.025272369384765625
100,265,631,1765244835410.7563,1765244835511.486,100.72970390319824,0.21576881408691406
100,266,632,1765244835462.6343,1765244835563.4014,100.76713562011719,0.03743171691894531
100,267,633,1765244835513.1953,1765244835613.3362,100.14081001281738,0.6263256072998047
100,268,634,1765244835563.6094,1765244835664.531,100.921630859375,0.7808208465576172
100,269,635,1765244835614.2522,1765244835715.5178,101.26566886901855,0.3440380096435547
100,270,636,1765244835666.3179,1765244835766.5562,100.23832321166992,1.0273456573486328
100,271,637,1765244835717.5217,1765244835818.7017,101.1800765991211,0.9417533874511719
100,272,638,1765244835769.484,1765244835869.823,100.33917427062988,0.8409023284912109
100,273,639,1765244835820.8706,1765244835922.0273,101.15671157836914,0.8175373077392578
100,274,640,1765244835872.5295,1765244835973.1191,100.58951377868652,0.5671977996826172
100,275,641,1765244835923.8274,1765244836024.2673,100.44002532958984,0.1494884490966797
100,276,642,1765244835975.984,1765244836076.1794,100.19564628601074,0.24437904357910156
100,277,643,1765244836027.201,1765244836127.489,100.28815269470215,0.09250640869140625
100,278,644,1765244836079.1875,1765244836180.0208,100.83341598510742,0.5452632904052734
100,279,645,1765244836130.3276,1765244836230.6926,100.36492347717285,0.4684925079345703
100,280,646,1765244836182.3987,1765244836282.5906,100.19183158874512,0.17309188842773438
100,281,647,1765244836233.483,1765244836334.3188,100.83603858947754,0.6442070007324219
100,282,648,1765244836283.738,1765244836384.074,100.33583641052246,0.5002021789550781
100,283,649,1765244836335.4092,1765244836436.2742,100.86512565612793,0.5292892456054688
100,284,650,1765244836386.9668,1765244836487.3203,100.35371780395508,0.5114078521728516
100,285,651,1765244836439.2224,1765244836540.4333,101.2110710144043,0.8573532104492188
100,286,652,1765244836489.9512,1765244836591.0317,101.08065605163574,0.1304149627685547
100,287,653,1765244836541.7559,1765244836641.9224,100.16655921936035,0.9140968322753906
100,288,654,1765244836592.3882,1765244836692.7012,100.31294822692871,0.14638900756835938
100,289,655,1765244836642.614,1765244836743.2654,100.65126419067383,0.3383159637451172
100,290,656,1765244836694.3406,1765244836795.2183,100.87776184082031,0.22649765014648438
100,291,657,1765244836745.7798,1765244836846.3433,100.56352615356445,0.3142356872558594
100,292,658,1765244836796.186,1765244836897.394,101.20797157287598,0.6444454193115234
100,293,659,1765244836846.7825,1765244836947.4639,100.68130493164062,0.5266666412353516
100,294,660,1765244836898.8674,1765244837000.087,101.21965408325195,0.5383491516113281
100,295,661,1765244836949.772,1765244837050.5862,100.8143424987793,0.40531158447265625
100,296,662,1765244837000.7502,1765244837101.7263,100.97599029541016,0.16164779663085938
100,297,663,1765244837053.0696,1765244837153.824,100.7544994354248,0.22149085998535156
100,298,664,1765244837103.3733,1765244837204.2852,100.91185569763184,0.15735626220703125
100,299,665,1765244837153.9697,1765244837254.137,100.16727447509766,0.7445812225341797
100,300,666,1765244837205.278,1765244837306.352,101.0739803314209,0.9067058563232422
100,301,667,1765244837257.19,1765244837357.4001,100.21018981933594,0.8637905120849609
100,302,668,1765244837308.0251,1765244837408.4507,100.42548179626465,0.21529197692871094
100,303,669,1765244837360.1433,1765244837460.719,100.57568550109863,0.15020370483398438
100,304,670,1765244837411.7646,1765244837512.8716,101.10688209533691,0.5311965942382812
100,305,671,1765244837463.534,1765244837563.9177,100.38375854492188,0.7231235504150391
100,306,672,1765244837514.5022,1765244837614.7556,100.25334358215332,0.1304149627685547
100,307,673,1765244837564.8154,1765244837665.691,100.8753776550293,0.6220340728759766
100,308,674,1765244837616.0544,1765244837716.549,100.4946231842041,0.3807544708251953
100,309,675,1765244837667.639,1765244837768.8108,101.17173194885254,0.6771087646484375
100,310,676,1765244837719.3438,1765244837819.807,100.4631519317627,0.7085800170898438
100,311,677,1765244837771.0264,1765244837872.0896,101.06325149536133,0.6000995635986328
100,312,678,1765244837821.4802,1765244837921.8992,100.4188060760498,0.6444454193115234
100,313,679,1765244837871.6243,1765244837971.8677,100.24333000183105,0.17547607421875
100,314,680,1765244837923.2788,1765244838023.9006,100.62193870544434,0.37860870361328125
100,315,681,1765244837975.151,1765244838075.6277,100.47698020935059,0.14495849609375
100,316,682,1765244838025.4395,1765244838125.629,100.1894474029541,0.2875328063964844
100,317,683,1765244838076.007,1765244838176.271,100.26383399963379,0.0743865966796875
100,318,684,1765244838127.7285,1765244838228.364,100.63552856445312,0.37169456481933594
100,319,685,1765244838179.2754,1765244838279.4827,100.20709037780762,0.4284381866455078
100,320,686,1765244838231.5806,1765244838331.7808,100.20017623901367,0.0069141387939453125
100,321,687,1765244838282.0845,1765244838382.7559,100.67129135131836,0.4711151123046875
100,322,688,1765244838334.3054,1765244838434.8127,100.50725936889648,0.164031982421875
100,323,689,1765244838385.611,1765244838486.7136,101.10259056091309,0.5953311920166016
100,324,690,1765244838437.5823,1765244838538.6255,101.0432243347168,0.05936622619628906
100,325,691,1765244838488.8147,1765244838589.386,100.5713939666748,0.4718303680419922
100,326,692,1765244838540.215,1765244838641.362,101.14693641662598,0.5755424499511719
100,327,693,1765244838591.8955,1765244838693.0422,101.14669799804688,0.0002384185791015625
100,328,694,1765244838643.8113,1765244838744.0662,100.25501251220703,0.8916854858398438
100,329,695,1765244838694.2405,1765244838795.059,100.81839561462402,0.5633831024169922
100,330,696,1765244838746.0745,1765244838846.9788,100.90422630310059,0.0858306884765625
100,331,697,1765244838798.0664,1765244838898.8484,100.78191757202148,0.12230873107910156
100,332,698,1765244838849.055,1765244838949.84,100.7852554321289,0.003337860107421875
100,333,699,1765244838899.964,1765244839000.5906,100.62646865844727,0.15878677368164062
100,334,700,1765244838950.5295,1765244839051.4883,100.95858573913574,0.33211708068847656
100,335,701,1765244839001.648,1765244839102.0876,100.43978691101074,0.518798828125
100,336,702,1765244839053.411,1765244839154.1628,100.75187683105469,0.3120899200439453
100,337,703,1765244839104.563,1765244839205.3079,100.74496269226074,0.0069141387939453125
100,338,704,1765244839156.777,1765244839257.2551,100.47793388366699,0.26702880859375
100,339,705,1765244839208.0408,1765244839308.243,100.20232200622559,0.27561187744140625
100,340,706,1765244839260.0588,1765244839360.7222,100.6631851196289,0.4608631134033203
100,341,707,1765244839310.7861,1765244839411.7217,100.93545913696289,0.2722740173339844
100,342,708,1765244839361.0605,1765244839461.97,100.90923309326172,0.026226043701171875
